Date,AAPL,AMZN,CVX,GOOGL,JNJ,MSFT,NFLX,PFE,UNH,XOM
2019-08-19,50.507362365722656,90.80599975585938,87.22933959960938,59.49445343017578,108.89970397949219,130.39141845703125,30.937999725341797,23.665035247802734,217.08184814453125,51.24617004394531
2019-08-20,50.50975799560547,90.06900024414062,86.3519058227539,58.656375885009766,107.54104614257812,129.30799865722656,29.89900016784668,23.281597137451172,213.04556274414062,50.93626022338867
2019-08-21,51.05721664428711,91.177001953125,87.65316009521484,59.05533981323242,108.30684661865234,130.7493438720703,29.7810001373291,23.456501007080078,213.21414184570312,51.44540023803711
2019-08-22,51.01399612426758,90.23300170898438,87.54163360595703,59.0523681640625,108.0927734375,129.79788208007812,29.69300079345703,23.597766876220703,206.64068603515625,51.33472442626953
2019-08-23,48.656105041503906,87.48100280761719,85.64549255371094,57.17204284667969,105.17778015136719,125.66221618652344,29.143999099731445,23.099979400634766,204.6181182861328,49.7999153137207
2019-08-26,49.58053207397461,88.44349670410156,86.0619125366211,58.04430389404297,106.02400207519531,127.60286712646484,29.49799919128418,23.436317443847656,204.99070739746094,50.0655517578125
2019-08-27,49.02107238769531,88.09149932861328,86.12882995605469,58.02647018432617,107.55044555664062,127.87608337402344,29.10300064086914,23.099979400634766,197.76087951660156,49.57855224609375
2019-08-28,49.35002136230469,88.2125015258789,86.8724136352539,58.17167663574219,106.7540283203125,127.70650482177734,29.177000045776367,23.597766876220703,201.68185424804688,49.940120697021484
2019-08-29,50.185611724853516,89.31999969482422,87.3854751586914,59.18717956542969,106.38899993896484,130.11817932128906,29.67799949645996,23.76593589782715,204.58265686035156,50.4935188293457
2019-08-30,50.12078094482422,88.81449890136719,87.53418731689453,59.0033073425293,106.48856353759766,129.87327575683594,29.375,23.913928985595703,207.58103942871094,50.530418395996094
2019-09-03,49.39084243774414,89.49199676513672,86.45600891113281,57.963523864746094,106.8038101196289,128.1586456298828,28.929000854492188,24.297359466552734,204.58265686035156,50.589447021484375
2019-09-04,50.22883605957031,90.03099822998047,87.18470001220703,58.59393310546875,106.90335083007812,129.65655517578125,29.152000427246094,24.102279663085938,201.13182067871094,51.128108978271484
2019-09-05,51.21088409423828,92.03600311279297,87.47468566894531,60.07678985595703,106.67108154296875,131.93637084960938,29.325000762939453,24.445344924926758,203.6688995361328,51.851226806640625
2019-09-06,51.206085205078125,91.67549896240234,87.93575286865234,59.785865783691406,106.36410522460938,131.0413818359375,29.017000198364258,24.552974700927734,203.14549255371094,52.338253021240234
2019-09-09,51.424583435058594,91.56749725341797,88.77597045898438,59.733829498291016,105.31879425048828,129.55291748046875,29.43400001525879,24.77495574951172,204.63583374023438,52.751461029052734
2019-09-10,52.03206253051758,91.02749633789062,90.60517883300781,59.7551383972168,107.47578430175781,128.19639587402344,28.798999786376953,25.144939422607422,206.21485900878906,53.179439544677734
2019-09-11,53.68644332885742,91.14949798583984,90.18132019042969,60.46385192871094,108.81973266601562,128.23402404785156,28.82699966430664,25.165119171142578,207.76734924316406,53.076141357421875
2019-09-12,53.566368103027344,92.17749786376953,90.28543853759766,61.20576858520508,108.2058334350586,129.55291748046875,28.88599967956543,25.07767105102539,204.121337890625,53.1130256652832
2019-09-13,52.524295806884766,91.96700286865234,90.34493255615234,61.45655059814453,108.49622344970703,129.36451721191406,29.415000915527344,24.82877540588379,208.2123260498047,53.60001754760742
2019-09-16,52.80042266845703,90.39199829101562,92.29308319091797,61.04024124145508,107.46749114990234,128.431884765625,29.429000854492188,24.77495574951172,208.94317626953125,54.40433883666992
